row_index,run_id,trivy_passed,total_checks,total_passed,total_failed,severity_critical,severity_high,severity_medium,severity_low,severity_unknown,passed_check_ids,failed_check_ids,all_check_ids,error
74,20260603_121732_9f3b6667,False,62,61,1,0,0,0,1,0,AWS-0019;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0065;AWS-0086;AWS-0087;AWS-0090;AWS-0091;AWS-0092;AWS-0093;AWS-0094;AWS-0123;AWS-0132;AWS-0140;AWS-0141;AWS-0143;AWS-0320;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0089,AWS-0019;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0065;AWS-0086;AWS-0087;AWS-0090;AWS-0091;AWS-0092;AWS-0093;AWS-0094;AWS-0123;AWS-0132;AWS-0140;AWS-0141;AWS-0143;AWS-0320;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0089,
75,20260603_122228_6a17f846,False,81,75,6,0,0,4,2,0,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0078;AWS-0079;AWS-0080;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0077;AWS-0098;AWS-0133;AWS-0176;AWS-0177;AWS-0178,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0078;AWS-0079;AWS-0080;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0077;AWS-0098;AWS-0133;AWS-0176;AWS-0177;AWS-0178,
76,20260603_125752_b0fed5f1,False,81,77,4,0,0,3,1,0,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0065;AWS-0077;AWS-0078;AWS-0079;AWS-0080;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0133;AWS-0176;AWS-0177;AWS-0178,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0065;AWS-0077;AWS-0078;AWS-0079;AWS-0080;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0133;AWS-0176;AWS-0177;AWS-0178,
77,20260603_130519_f9f50008,False,83,76,7,0,0,4,3,0,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0077;AWS-0078;AWS-0079;AWS-0080;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0129;AWS-0130;AWS-0131;AWS-0133;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0065;AWS-0098;AWS-0124;AWS-0176;AWS-0177;AWS-0178,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0077;AWS-0078;AWS-0079;AWS-0080;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0129;AWS-0130;AWS-0131;AWS-0133;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0065;AWS-0098;AWS-0124;AWS-0176;AWS-0177;AWS-0178,
78,20260603_142943_7e0d9470,False,82,74,8,0,0,4,4,0,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0078;AWS-0079;AWS-0080;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0077;AWS-0098;AWS-0124;AWS-0133;AWS-0176;AWS-0177;AWS-0178,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0078;AWS-0079;AWS-0080;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0077;AWS-0098;AWS-0124;AWS-0133;AWS-0176;AWS-0177;AWS-0178,
79,20260603_160248_eeb233db,False,82,75,7,0,0,3,4,0,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0078;AWS-0079;AWS-0080;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0176;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0077;AWS-0098;AWS-0124;AWS-0133;AWS-0177;AWS-0178,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0078;AWS-0079;AWS-0080;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0176;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0077;AWS-0098;AWS-0124;AWS-0133;AWS-0177;AWS-0178,
80,20260603_164127_43d24079,False,81,75,6,0,1,3,2,0,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0077;AWS-0078;AWS-0079;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0080;AWS-0098;AWS-0133;AWS-0176;AWS-0177;AWS-0178,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0077;AWS-0078;AWS-0079;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0080;AWS-0098;AWS-0133;AWS-0176;AWS-0177;AWS-0178,
81,20260603_173053_56d73c63,False,82,75,7,0,0,3,4,0,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0078;AWS-0079;AWS-0080;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0176;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0077;AWS-0098;AWS-0124;AWS-0133;AWS-0177;AWS-0178,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0078;AWS-0079;AWS-0080;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0176;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0077;AWS-0098;AWS-0124;AWS-0133;AWS-0177;AWS-0178,
82,20260603_180404_8cde6a06,False,81,76,5,0,0,3,2,0,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0077;AWS-0078;AWS-0079;AWS-0080;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0098;AWS-0133;AWS-0176;AWS-0177;AWS-0178,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0077;AWS-0078;AWS-0079;AWS-0080;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0098;AWS-0133;AWS-0176;AWS-0177;AWS-0178,
83,20260603_181014_6a2e32a4,False,81,74,7,0,1,4,2,0,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0078;AWS-0079;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0077;AWS-0080;AWS-0098;AWS-0133;AWS-0176;AWS-0177;AWS-0178,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0078;AWS-0079;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0077;AWS-0080;AWS-0098;AWS-0133;AWS-0176;AWS-0177;AWS-0178,
84,20260603_190338_5223d6a4,False,81,79,2,0,0,1,1,0,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0065;AWS-0077;AWS-0078;AWS-0079;AWS-0080;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0176;AWS-0177;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,AWS-0133;AWS-0178,AWS-0008;AWS-0009;AWS-0019;AWS-0026;AWS-0027;AWS-0028;AWS-0029;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0065;AWS-0077;AWS-0078;AWS-0079;AWS-0080;AWS-0099;AWS-0101;AWS-0102;AWS-0104;AWS-0105;AWS-0107;AWS-0122;AWS-0123;AWS-0124;AWS-0129;AWS-0130;AWS-0131;AWS-0140;AWS-0141;AWS-0143;AWS-0164;AWS-0176;AWS-0177;AWS-0180;AWS-0342;AWS-0343;AWS-0344;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076;AWS-0133;AWS-0178,
85,20260603_191741_26ebffb5,True,52,52,0,0,0,0,0,0,AWS-0019;AWS-0037;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0123;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,,AWS-0019;AWS-0037;AWS-0056;AWS-0058;AWS-0059;AWS-0060;AWS-0061;AWS-0062;AWS-0063;AWS-0123;AWS-0140;AWS-0141;AWS-0143;AWS-0342;AWS-0345;AWS-0346;AZU-0007;AZU-0008;AZU-0009;AZU-0010;AZU-0011;AZU-0012;AZU-0056;AZU-0057;AZU-0058;AZU-0059;AZU-0060;AZU-0061;GCP-0027;GCP-0029;GCP-0030;GCP-0031;GCP-0032;GCP-0033;GCP-0034;GCP-0035;GCP-0036;GCP-0037;GCP-0039;GCP-0041;GCP-0042;GCP-0043;GCP-0044;GCP-0045;GCP-0067;GCP-0070;GCP-0071;GCP-0072;GCP-0073;GCP-0074;GCP-0075;GCP-0076,
